score,filtered_nouns_str,label
1,초등학생 고등학생 미성년 탑툰 광고 상관 성인 웹툰 표지 건,0
1,서랍 유료 요하,0
1,글자판 중선 눈 혼란 데 보통 글자,0
5,감사,1
4,코로나 상황 멀리 소통 느낌,1
3,무료 이모티콘 확대 부탁,0
5,게임,1
5,님들 개발 팀 욕 구글 님들 못 버렸슴,1
5,점 주가,1
5,갤럭시탭 아이패드,1
5,떼,1
1,업 위치 조정 조정,0
2,전송,0
5,디데이,1
1,정지 사유 똑바로,0
1,계정 삭제 계정,0
1,먹통 고 해결,0
5,고생,1
5,여친 여친,1
3,배지 안,0
5,요 나이스,1
2,유튜브 동영상 재생,0
4,에러 뜸,1
5,나나 나나 나나 나나 널 나나 나나 나나 나나 널 이벤트 이벤트 포카리 스웨 트,1
1,아이디 페스 워드 자주 어유,0
3,와이파이 로만 별개 입다,0
5,최신 버젼,1
5,하루 세영,1
5,쓰기,1
1,멀티 님들 바람 피기,0
5,임시조치 단시간 해결 책,1
5,새해 확장 초 고속 발전 속도 상상 추월 발전 눈 팔면 상상 추월 고생 블로그 티스토리 변신 적응 기도 전 뷰 말 등장 전 세계 무대 구글 시스템 발전 모든 콘텐츠 신 시장 개척 관심 도전 희망,1
1,발신 오류 심해,0
5,더욱 노력 세계 최고,1
4,가요 버그,1
5,두 말 필요 완전,1
1,하진 계정 회 가나,0
5,은 문안,1
5,통화,1
5,세상,1
4,이메일 이메일 보기 중간,1
1,전화 문자,0
2,류지은 지세 살이 참고 즉응,0
2,옾쳇 정진 데 인지 주가,0
1,면도 점도 허다해 종일 커뮤 니케 션,0
5,,1
3,이모티콘 구글 돈 살수 화남 예전,0
1,,0
3,공유,0
4,관리자 임시 제한 허위 신고 제한 다행 옾쳇 갑작 허위 신고 매우 불쾨,1
5,내,1
1,정지 말 정지,0
5,,1
1,정리 려고 임시조치 학교 땜 증 데,0
5,컴퓨터 안,1
5,향상 애용 읍,1
1,아씨 안,0
1,도대체 전화번호 로만,0
1,범수 서버 관리 제대로,0
4,명이상됫으,1
4,태블렛,1
1,가족 껀,0
5,버젼,1
5,모든 상대 삭제 삭제 만,1
5,안 칻,1
1,애 초대,0
2,다이어트 안,0
1,정검 다운 가요 발신,0
5,공통 대표 환영,1
1,광고 돈,0
1,장난 이모티콘 가격 원래,0
2,,0
1,사생활 보호 활성화 비 활성화 주심,0
5,예전 계정 복구,1
5,,1
3,세 접속 런가,0
1,삭제 진심 핵 리뷰,0
4,중단,1
2,선물 선물 연장,0
5,소통 분 추천,1
1,쓰레기 점,0
1,최악,0
1,악평 투성이 보고 마음 위안 안고 루저 새끼 퉤퉤,0
1,신고 버튼 별 주기도,0
1,비밀번호 재,0
2,시 연관검색어 영역 모바일 웹 위로 죽겠네,0
5,나이,1
5,짱 이건 뭐 예기 그레 뭐,1
2,안 튕겨져,0
3,문자,0
1,문의 해도 제한 됫 그게,0
5,사용자 소통,1
5,소통,1
1,복구,0
1,전 옵챗방 정지 몇번 허위 신고 정지 담 욕 신고 방 신고 정지 제욕 신고 정지 고합,0
4,초코 충전 도안 기껏 안,1
2,이용자 보호 조치 가요 조치 기준 조치 기간 기준,0
2,운영 등신,0
4,정지 쇼,1
5,,1
3,정지 사유 운영 정책 위반 신경 허위 고등 정지 꽤,0
2,때메 영수증 해지 하라 전 계정 탈퇴 전 계정 하니 재 가입 제한 칠일 탈퇴 역 연동 제대로,0
1,아이콘 튕김 답장 실행 뭐 해결,0
1,리뷰 처음 요 슬라이드,0
2,오늘 뭐 갤럭시,0
4,포스트 댓글 요,1
1,다른사람,0
4,공감 요랑 요도,1
1,지웟다 발송 뜸,0
1,속도,0
4,여태껏 기프티콘 볼 수,1
2,다른사람 계정 못 해결 방법,0
1,튕기 똑바로,0
5,무료 통화 기도,1
5,매일,1
1,발열 검열 심해,0
4,영상 보고 실험 정지,1
3,톡내 프렌즈 시 결재 카드 결재 연동 웹브라우저 직접 사이트 결재 시 문제 임,0
1,내 계정 아무나 음대 관리,0
1,돈독 경영 서비스 울화,0
1,개인정보 필요시 제출 동의 시 삭제 후 바람,0
5,항상,1
5,짱 미국 연락 수,1
1,업뎃안 작동,0
4,중지 뭐 중지 가요,1
1,화웨이 폰 송시,0
1,이슈 공지,0
4,방 하단 정도,1
5,불,1
3,알람 가끔 알람,0
1,오토 클릭 동생 이모티콘 보냇는데 서비스 운영 정책 위반 데 정 밖 게임 에러 제대로,0
1,갤럭시 워치 클래식 방 방,0
5,능가 지구,1
5,통화 신호 음 음항좀,1
2,,0
5,항상,1
5,이모티콘,1
5,앱니,1
5,연락,1
1,선물 함 에러,0
1,선물 함 먹통 요 대안,0
4,임시조치 못,1
1,가끔 실행,0
1,똑바로 리뷰 옵 방 정지 정지 문자 정지 먹이,0
1,뭐 만하 이용자 보호 조치 지인 거짓말 임 망 해감,0
5,,1
1,광고,0
1,해킹 탈퇴 후 재 가입 발송 불가라 고요 별 개도,0
4,카드 허용,1
5,,1
1,최악 대화방 수,0
4,삭제,1
5,스마트폰 생활 불가능 만점,1
5,읍니,1
5,멀리 서도 수 영점,1
5,매우,1
5,요긴,1
1,재 하라 면서 안 새 계정 옜날 계정 원래 계정,0
1,드 기만 중단 뭐 어케 하라 거임,0
1,전송 해결,0
5,의미 무색 뷰 최악 불편,1
4,가사 이모티콘 복구 하나요,1
1,지갑 탈퇴 못,0
5,,1
5,,1
1,뮤직 자체 안,0
5,한국 안 견적 안,1
5,,1
1,진심,0
1,해 서버 관리 제대로,0
1,아이디 오류 생겻 며칠 전 아이디 해결 탈퇴 해 해결,0
1,공유 다른사람 공유,0
1,하루 종일 다운로드 대기,0
1,,0
4,알 작업 롭,1
2,,0
5,예기,1
1,스 와이프,0
2,허위 신고 정지,0
3,안 재부팅,0
3,신고 정책 위반 요,0
1,튕기 중,0
3,도 지원,0
2,알람,0
1,중단 아침 삭제 기록 삭제,0
5,임시 취 해일 통단 챗,1
5,은 님 글,1
5,선생님 방 폴더,1
3,이메일 변경 불가능 게,0
4,피로 먹기 하나요,1
1,생체인증 팝업 매우,0
1,무거워 게임 무거,0
2,갤럭시 탭용 아이패드 용 지원,0
5,일상생활 속 제일 도움,1
1,분할 불편,0
3,회사 경영 신경 이건 뭐 라인,0
5,늘 편 뿐,1
1,보톡 마이크,0
1,위치,0
1,핸드폰 재미,0
4,가끔 비밀번호 정성,1
1,된거 임 크기 에바,0
1,정신 최악,0
5,,1
5,강산 대한민국 태양,1
3,빨,0
1,네이버 퇴화,0
5,영통,1
2,허위 신고 인공 지능 정지,0
3,데이터,0
1,원래 처럼,0
5,생활,1
4,진동,1
1,정지 사유 제대로 이모티콘 킬때 처리,0
1,중단 문의 도,0
1,멀티 거지 점안 줌 점,0
5,업댓,1
1,스 크롤 오류 대체,0
4,발전 성공 톡앱 축하 대한민국 앱임 국민 자랑,1
1,옾쳇 보호 조치 그것 그것 별,0
1,상단 띄우기,0
5,,1
1,방 하단 고정 평일 퇴근 후 주말 마다 회사 방 보기 하단 고정 꼭,0
5,기별 비번 계정 비번 입력 구글,1
1,정지,0
1,정지 수쥰,0
3,날 아침 실행,0
1,병 신,0
1,뭐,0
1,초대 제외 된거 법,0
4,방 이름 이구 바나 이구 바나 치면 오류 아무 금지,1
4,아래 칸 현재,1
5,내 최초,1
5,꼭 다운,1
1,목 소이,0
4,병원 데 시 수용 델꼬나 검사 입원 병실 한참 바 쁜 간기 병원 데 시 수용 델꼬나 검사 입원 병실 한참,1
5,메시지,1
5,처음 시작,1
3,정지 관계자,0
5,,1
4,샷,1
5,매우,1
5,노트 니 니 폰 걸,1
1,다운,0
5,필수 메신저,1
4,루,1
1,헌법 조 모든 국민 통신 비밀 침해 검열 위헌 재앙,0
5,므 띠,1
4,,1
5,,1
5,개수,1
5,거꼭,1
3,관계자 개인 눈 안 굳이 수 상황 예전 말 기회,0
1,삭제 사제 계정 임 글 비버 아이디 이메일 다나 학생 거좀 옷챗 땐 운영 정채 글 위반 함 안해,0
5,박혜빈 공간 자리 잡고,1
3,몰루콘 판매 빼애 애액,0
2,생일,0
3,최창길,0
5,생활 속 중요 수단,1
5,,1
4,로그아웃 탈퇴,1
1,고객 타,0
5,자랑,1
5,,1
5,요,1
1,몰래,0
5,난,1
4,처음,1
1,,0
4,메신저,1
3,배경 내 가요,0
1,멋대로,0
5,,1
1,슬라이드 임도 대체 페 메로,0
1,광고 투 죄,0
1,원인 알 수,0
1,뜸,0
5,두산 아파트 어쨋,1
1,겉 번지르르,0
5,,1
5,처음,1
1,선물 상대 선물 뱅크 결제 선물 겁 역 결제 문의 안 대체 하라 말,0
1,똑바로 안 삭제 함,0
5,짱짱 역시 근본,1
1,퇴근 후의 휴식 휴일,0
5,최고 메신저,1
4,보기 익명 해주 쇼,1
3,사다리타기 게임 확률,0
1,내 운영 정책 위반,0
5,퍼포 듀퍼퓨퍼 쥬,1
1,책 이안,0
5,머 말 해머 해,1
1,상대방 분동 안 챗 삭제,0
3,튕겨 어제 해도,0
5,마,1
5,박,1
1,임시조치 계정 찻 해도,0
4,경후 버그,1
5,상미 신랑 입장 옥빈 신부 입장 호텔 결혼식장 초대장 카드 출발,1
3,전화 해,0
1,울트라,0
1,,0
5,,1
1,,0
5,최고 임,1
3,좋쿠 굿,0
1,멀티,0
4,겄,1
2,내 사랑 박 시연,0
5,진짜진짜 진 대박,1
5,말 누,1
5,완벽 만세,1
5,,1
5,소란 맷 세지,1
5,넵,1
5,,1
5,디아스포라 포함 한민족,1
5,전화번호 댐 공부 핸드폰,1
1,,0
1,용 구정 호호 오늘 욬 뎈 허위 신고 제대로 아닝 세상 근혜쨔응 아베쨔응 정지 전남친 기록 엽 제대로 해주 세영 해킹 아이두 꼭꼭 신고 실망 동무,0
1,광고 짓 회사,0
3,계정 정지 탈퇴 계정 다운로드 드,0
2,중단 복구 못,0
2,옾챗 염탐 신고 정지 답장,0
5,갤럭시 이용자 글씨체,1
5,추천 합 댱 불편 햐녀 데이터 이따 먕 더더 불편 해녀 꼭 말투,1
1,임시조치 기간 말 방구,0
4,식품 생필품 사려 해도 닉네임,1
3,이모티콘 뱅크 결제 세 기프티콘 뱅크 임티 왜안,0
1,생일 보기 지나 도록 적 거리 광고,0
5,고양이 섬 게임 고양이,1
1,폰트 무료 제공 이모티콘 가격 별 짜증,0
4,데이터,1
1,계정 정지 계정 어쩌 계정 그거 크게 지장 복구 오늘 스케줄 싹,0
5,에러 드랍,1
5,무 통,1
4,,1
1,계좌 송금 횟수 토스 회로 제한 어쩌,0
4,이모티콘,1
1,진동 진동,0
4,항상,1
3,차지,0
1,가입 당황,0
1,후,0
5,옾쳇정 허위 신고 옾쳇정 억울 해,1
1,뭐 런가 아이콘 빨간색 숫자 안,0
1,멀티 상 녀놈 소송 회사원 위,0
3,탈퇴 계정 삭제,0
3,옾프,0
3,다른사람 내 생일 블로그 았 생일 알람,0
5,개인 방 부방 제한 명 요 부방 제한 명 빡빡,1
1,해외 폰 전 전화 그게,0
5,비상 대책 연락망 쓰기,1
1,와이파이 데이터 도대체 날벼락,0
3,갑작 단어,0
4,등록 멀티 수,1
5,,1
1,초대 거부 초대 모임 초대,0
1,대요,0
5,생일 분전 분 선물 안 생일 겁,1
3,튕겨,0
5,없뎃 뒤 건 배사 하나요,1
5,이나,1
5,중,1
5,,1
5,,1
1,카드 달라,0
1,,0
1,갑작 다운,0
1,플러스 광고 딴사람 개인 최악,0
5,기,1
1,해결,0
1,광고 머,0
1,기본,0
5,별거 이벤트 별개,1
5,관리자,1
1,핸드폰 계정 이동 문자 내일 시도 하라,0
1,관리자 방 부방 최대한,0
3,애플 아이패드 가능 갤탭 불가능 갤탭,0
4,,1
3,무음 해도 상단 바 안뜰,0
1,표시 점 가장 걸 아이디어,0
5,,1
3,늘,0
5,,1
5,,1
4,갯수 개정 도로,1
1,,0
1,비밀번호 제한 후 이틀,0
2,갤럭시탭 아이디 로그,0
1,탈퇴 뒤,0
5,정지 뭐좀 문자 정지 억울 정지,1
5,끼리 놀수,1
5,알람 음,1
5,서로 소통,1
5,항상,1
2,정지 허위 신고 햇습 아침 이게뭡,0
4,페이스북 상대방 물 캡처 해 협박 페이스북 차단 방법 개설,1
1,라이트 라인 메신저 메신저 똥임,0
5,몰래,1
3,,0
5,만 삼성 휴대폰 먹통,1
5,,1
1,광고 위치 별로,0
5,연구 활용,1
4,,1
3,전 계정 이메일 비밀번호 안 계정 전 계정 요,0
1,정신 업뎃해 테스트 방향 대체,0
3,광고,0
5,통화,1
4,생일 최신 겨,1
1,안드로이드 사용자 돈 녀 안드로이드 사용자 아시 리뷰 이모티콘 선물 뱅크 앞 돈 서비스 절대 임 무료 문자 용,0
4,세상,1
1,저장 방 초기 게 된거,0
5,항상,1
1,문의 전송 오류 후 재 재 후 작동 오류 불가,0
2,,0
1,,0
1,,0
1,접속 오류 도대체 몇번,0
1,제한 가요,0
4,가끔 메시지 삭제 삭제 삭제,1
3,정지,0
5,,1
4,계정 보호 조치 상태,1
1,,0
5,은 뭐 도움 요청,1
5,뭐 폰 테마,1
5,동영상 전송,1
4,에어 후 번거러워,1
1,뭘 운영 정책 위반 장난 일정 데 똑바로 합,0
1,어제 깝니,0
5,광고,1
1,정지 뒤 안 푸네,0
5,의사소통,1
1,일만,0
5,페이스북 메신저 처럼 현재 활동 분전 활동 함,1
4,,1
1,변경 탈퇴 계정 계정 자체 보호 조치 자체 문의 답변 복 고객 센터 전화 본사 관할 함 문의 뎈 이안 뭘 해결 하타,0
5,완전 맵 추천,1
5,로그아웃 방법,1
1,서버,0
1,문제,0
4,갤럭시 워치 전 알람,1
5,무료 스티커,1
4,자주,1
5,용,1
4,제껀,1
1,갤럭시 아이폰 미리보기,0
1,어제 문제 해결,0
4,개발자 모바일 가능 도록,1
5,굿 버젼 업 감사,1
2,년월 팝업창 적용,0
5,속 전국 토미,1
5,안드로이드 태블릿 호환 해 아이패드 태블릿 고 개떡,1
1,노트,0
3,후 해,0
5,,1
1,아씨 원래 챗방 구분,0
5,해킹 햇 영구 정지 먹엇어 해제 이메일 보냇는데,1
1,거꾸로 감,0
1,알람 텨 야만 알람 메신저 안대,0
1,별 시작 오성 가즈,0
5,코로나 얘기,1
1,메신져 창 광고 니요,0
4,요청 제한 할때쫌 뭐 분,1
1,운영 제대로,0
4,상태 그것 별개,1
5,만족,1
1,튕기나해 튕,0
1,이전 이전 다운 그레이 트,0
1,라인 꼴,0
2,밑 생일 안나 오류 해결,0
2,,0
1,새 계정 만,0
1,계정 계정 가능,0
5,,1
1,광고,0
5,살 욥 살,1
4,정지 안,1
4,,1
1,도안 계정 생 이용자 보호 치가 계정 생 계정 불법 생 계정 생 이용자 보호 조치 삭제,0
2,아이디 변경,0
5,활 용도,1
1,다크 모드 기존 대비 테마 머,0
5,노래,1
2,어제,0
5,고,1
5,같아욯 화도,1
5,,1
5,걸꼭 평 뜻,1
5,굿 한국 수,1
1,선택 실행 관계자 분닥드릴깨,0
1,방 수,0
2,아이디 변경 가능 변경,0
1,뭐 업그레이드 뭐 겁,0
3,차지,0
5,뻔 똑똑 박사,1
1,,0
3,메시지 방 복구 뭐 도대체,0
3,방초 대오 수락 거절 강퇴 개발 삭제 메시지 방 방도 개설 추천 수락 거절 버튼 꼭,0
2,튕깁니,0
5,가격 대비 매우,1
1,이벤트 당첨 선물 온 폰 폰 답장,0
1,동영상 버프링만되,0
5,서든,1
3,방법 정녕,0
3,멀티 삭제,0
1,삭제 눙 뭐 하라 등신,0
3,삭제 테 삭제 상대방 삭제,0
4,,1
1,해킹,0
5,기술 임,1
5,,1
5,버그,1
1,무고 번 정지 먹이,0
1,채널 데 뿌셔,0
5,현재 진행 해결,1
5,문자,1
2,세미 못,0
3,랑 라이언 이모티콘,0
4,온 면 아이콘 상단 바 안온 해결 부탁,1
1,별개 주기 옾챗 인사 일이 정지 짜증,0
2,게임 별 종료,0
1,음악 멜론 뮤직 음악,0
1,최신,0
1,서비스 제한 가요 연락,0
5,대국민 메신저,1
1,대화방 광고 건 발상 싸이월드 꼬 대체 수두 초심,0
1,금방 업뎃햇는데 머 무거워 버벅 노트,0
1,분활 죽겠네 걸 대체,0
1,젠 전화번호,0
1,광고 라인,0
1,남 기록 볼 수,0
5,,1
5,나은 서비스 희망,1
1,광고,0
5,항상 애용,1
1,국민 하나로 막 운영 대항,0
1,전화 깜빡 던데 버그,0
5,발부 깨 해,1
1,핸폰 구형 가관,0
1,왜너 광고 대화방 곳 광고 빼,0
5,,1
5,소통,1
1,이모티콘 이모티콘,0
5,도움,1
5,업그레이드,1
5,,1
4,태블릿 수,1
2,삭제 선택 삭제 에러 체크,0
1,업 번 처 발라 돈,0
5,,1
1,전송 데이터,0
1,돈 복구 못 허구 날 고객 돈 처 폭삭,0
1,위해 앨범,0
1,,0
4,카드,1
5,최고,1
1,해킹 정지 시스템 자체,0
1,자동 백업 너므,0
1,분리 광고 쓰레기 회사,0
2,돌기,0
4,비번 일어 요,1
5,게임 모양 아래 에고 답변,1
3,디 서비스 별로,0
5,문법 설명 면 금상첨화,1
1,기적,0
1,계정 탈퇴 계정 탈퇴,0
5,,1
5,동영상 중량 제한 좀더,1
5,쵝 오입 니,1
1,,0
1,강제 탈퇴 후 일후 정도 뭐,0
4,장공 카드,1
5,비 선물 짱 쪼아용,1
1,렉 유발 못,0
4,개인 억 심해 포스트 옾챗 정지 말 성적 점 정지 전 조사 판단 하라,1
1,게 정지 실화 제대로 해,0
4,수,1
4,그게 분명,1
5,메신저 어플리케이션 탑,1
5,정보,1
4,말,1
3,강제 퇴장 생기,0
1,업뎃한거쫌많,0
1,부계 썻다 본계 안 뭐 짓,0
3,쉐이크 작동,0
1,쫌 점검 공지 당황 접속 게,0
5,재 분,1
4,수,1
5,다른사람,1
5,감,1
2,선물 창 안 선물 거기 뭔가,0
1,내껀 최신,0
2,방 제한 기준 오타 실수 말 거지 고의 말 단어 제한 말 글 보시 고의 건 실수 건 판단 오타 영구 정지 학교 방 선생님 거기 개학 정지 아무 잘못 다짜고짜 정지 먹이 어쩌자 겁 피해 준 적도 대해 판단 제대로,0
4,선택,1
1,폰 자동 뭔가,0
2,전번 일후,0
1,영정 선물,0
1,정신 중간 광고 아이디어 임,0
3,드레 곤 플라이트 습 다지 난해 구글플레이 동의 게임 햇 실수 초 기회 서전 로드 레곤 플리 트,0
5,,1
1,상점 체크카드 결제 카드 비밀번호 세번,0
5,이전 전화번호 찿을려 외국 못찿 카카오홈 마킹 계정은 알구 마킹 해제 전화번호 방법,1
2,전번 전번 전번,0
3,선물 오류,0
2,임시 제한,0
1,신고 신고 기간 됫는데,0
1,요,0
1,페톡,0
3,임시 보관 함 삭제,0
3,모바일 로그아웃,0
3,게임 별 프랜 뽑기 인 이드 프렌즈 아웃 플루토 오만 됫 기본 가짐 기록,0
5,별 드림,1
1,,0
1,신고 허위 사실 임시 차단 말 양심,0
3,발송,0
1,해킹 애 영정 고객 터 고객 터,0
5,안 볼 수,1
3,프로필사진 뒤 배경화면,0
3,게임 중 일부 게임,0
1,클레이 스왑 속도 개선 가스 비 수수료 무료 거래 횟수 회 삭제 레전드 분할 상장 주식 려고 확장 쓰레기 플렛 폼 회사 새끼 평점 점도 게임 게임 회사 분할 뱅크 더니 레전드 짓거리 라나,0
1,차단,0
5,여친 남친 수,1
5,정보공 유가,1
1,며칠 홈페이지 문의 답 장난,0
1,이메일 변경,0
4,가지 점,1
4,렉 렉 별 줫을텐데 렉때메 줫습니,1
1,후,0
5,뱅크 금액 모바일폰 현장 결재,1
2,갤럭시 글꼴,0
5,게,1
3,,0
4,갤럭시탭,1
1,창,0
5,,1
1,죽겠네 렉걸러셔 중지 면서 망앱,0
3,차단 차단 저가,0
4,,1
5,,1
4,사진전 송이 용이,1
1,해킹 문의 정지 줌,0
1,이모티콘 생 가요,0
1,듀얼 계정 초기,0
3,음 안,0
5,연락처 그룹 수 가족 뭐 식 요,1
1,선베 계정 줫 일시 됫,0
1,중지 한적 뜸 딥빡,0
3,안드로이드 태블릿 애플 어서 지원,0
1,광고 옾챗 매일 빝코 광고,0
5,,1
1,방 사이 광고 가요,0
5,야구 팀 로고 상태 메시지 리그 오브 레전드 팀 로고,1
1,통화 강제 통화 종료,0
5,모로 정보 내 모자라 못,1
5,항상,1
3,컴퓨터,0
2,스 와이프 절실,0
3,가끔 저절로 저장 내려받기 갤러리 다운로드 폴더 저장,0
1,엉망,0
3,상기 초가 분,0
5,,1
1,조작 안 폰 개선 댓글 안 폰 싸구려 부자 폰 요금 폰 거지 행동 머리 굴려 폰 개선 개선 실천 폰 조작 분 댓글 말로 판단 역 동양 마 지해 철 껌 할머니 폰 고객 싸구려 폰 돌 팔이 문구점 불량 식품 간 폰 조작 콘텐츠 유투브 인터넷 눌리 니폰 폰 산 폰 불편 댓글 보고 싸구려 폰 개선 쫌 개선 개사 뜻 이해도 도움 도움 도움 정장 머리 정신 말 뉴 불만,0
3,온,0
1,워치 체크 인식,0
1,선물 계좌 등록 금주 실명 시 간 원래 계좌 결제 유도 충전 안 가끔 어쩌,0
5,항상 애용,1
1,노트 월일 중지 핸드폰 말,0
1,분리 본인 선택,0
1,이안 별로 랙좀,0
2,아이폰 미리,0
5,상대방 휴대폰 끈 상태 메시지 일후,1
5,연락,1
1,식이 계화면,0
1,분 계정 해킹 불법 사이트 홍보 전 그것 뒤 보 신고 탈퇴,0
1,무 통장 입금 이건,0
1,광고 창,0
5,,1
5,전달 매우,1
5,중국 해킹 감시 커뮤니티 도구 짱,1
1,전송 오류 뜸 사진전 송이,0
1,통화,0
1,명의 변경 비번 안나 몇번 후 장난 겁,0
5,편 게,1
2,방 이안,0
3,일이 그룹 방 말 수가 상대 알 수,0
